timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1655631561242,1220,All Products First Page,200,OK,Thread Group 1-39,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1220,0,1
1655631561343,1119,All Products First Page,200,OK,Thread Group 1-49,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1119,0,0
1655631562424,39,All Products Second Page,200,OK,Thread Group 1-12,text,true,,2876,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,39,0,0
1655631562424,40,All Products Second Page,200,OK,Thread Group 1-8,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,40,0,0
1655631562429,40,All Products Second Page,200,OK,Thread Group 1-17,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,40,0,0
1655631562430,39,All Products Second Page,200,OK,Thread Group 1-21,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,39,0,0
1655631562427,42,All Products Second Page,200,OK,Thread Group 1-1,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,42,0,0
1655631561083,1386,All Products First Page,200,OK,Thread Group 1-23,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1386,0,1
1655631561332,1137,All Products First Page,200,OK,Thread Group 1-48,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1137,0,0
1655631562426,49,All Products Second Page,200,OK,Thread Group 1-13,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,49,0,0
1655631562425,51,All Products Second Page,200,OK,Thread Group 1-11,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,50,0,0
1655631562426,49,All Products Second Page,200,OK,Thread Group 1-5,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,49,0,0
1655631562429,46,All Products Second Page,200,OK,Thread Group 1-14,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,46,0,0
1655631562426,51,All Products Second Page,200,OK,Thread Group 1-2,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,51,0,0
1655631561143,1334,All Products First Page,200,OK,Thread Group 1-29,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1334,0,0
1655631562430,52,All Products Second Page,200,OK,Thread Group 1-18,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,52,0,0
1655631561202,1284,All Products First Page,200,OK,Thread Group 1-35,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1284,0,1
1655631562424,62,All Products Second Page,200,OK,Thread Group 1-6,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,62,0,0
1655631562430,58,All Products Second Page,200,OK,Thread Group 1-20,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,58,0,0
1655631562435,53,All Products Second Page,200,OK,Thread Group 1-22,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,53,0,0
1655631562438,51,All Products Second Page,200,OK,Thread Group 1-33,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,51,0,0
1655631562439,52,All Products Second Page,200,OK,Thread Group 1-30,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,52,0,0
1655631562442,49,All Products Second Page,200,OK,Thread Group 1-7,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,49,0,0
1655631561112,1382,All Products First Page,200,OK,Thread Group 1-26,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1382,0,1
1655631562434,60,All Products Second Page,200,OK,Thread Group 1-15,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,60,0,0
1655631561263,1234,All Products First Page,200,OK,Thread Group 1-41,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1234,0,1
1655631562448,50,All Products Second Page,200,OK,Thread Group 1-25,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,50,0,0
1655631562444,54,All Products Second Page,200,OK,Thread Group 1-32,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,54,0,0
1655631562444,54,All Products Second Page,200,OK,Thread Group 1-45,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,54,0,0
1655631561452,1048,All Products First Page,200,OK,Thread Group 1-60,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1048,0,1
1655631562442,58,All Products Second Page,200,OK,Thread Group 1-34,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,58,0,0
1655631561321,1179,All Products First Page,200,OK,Thread Group 1-47,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1179,0,1
1655631561383,1118,All Products First Page,200,OK,Thread Group 1-53,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1118,0,1
1655631562451,51,All Products Second Page,200,OK,Thread Group 1-42,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,51,0,0
1655631561232,1272,All Products First Page,200,OK,Thread Group 1-38,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1272,0,1
1655631562448,56,All Products Second Page,200,OK,Thread Group 1-27,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,56,0,0
1655631562460,46,All Products Second Page,200,OK,Thread Group 1-44,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,46,0,0
1655631562448,58,All Products Second Page,200,OK,Thread Group 1-46,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,58,0,0
1655631562456,50,All Products Second Page,200,OK,Thread Group 1-37,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,50,0,0
1655631561423,1084,All Products First Page,200,OK,Thread Group 1-57,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1084,0,1
1655631561572,938,All Products First Page,200,OK,Thread Group 1-72,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,938,0,0
1655631561354,1157,All Products First Page,200,OK,Thread Group 1-50,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1157,0,0
1655631562462,52,All Products Second Page,200,OK,Thread Group 1-39,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,52,0,0
1655631561395,1122,All Products First Page,200,OK,Thread Group 1-54,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1121,0,0
1655631561502,1015,All Products First Page,200,OK,Thread Group 1-65,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1015,0,1
1655631562462,57,All Products Second Page,200,OK,Thread Group 1-49,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,57,0,0
1655631561415,1107,All Products First Page,200,OK,Thread Group 1-56,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1107,0,0
1655631561472,1054,All Products First Page,200,OK,Thread Group 1-62,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1054,0,0
1655631561434,1093,All Products First Page,200,OK,Thread Group 1-58,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1093,0,0
1655631561542,987,All Products First Page,200,OK,Thread Group 1-69,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,987,0,1
1655631561692,841,All Products First Page,200,OK,Thread Group 1-84,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,841,0,1
1655631561513,1022,All Products First Page,200,OK,Thread Group 1-66,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1022,0,0
1655631561362,1173,All Products First Page,200,OK,Thread Group 1-51,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1173,0,1
1655631561462,1075,All Products First Page,200,OK,Thread Group 1-61,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1075,0,0
1655631561592,945,All Products First Page,200,OK,Thread Group 1-74,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,945,0,0
1655631561532,1005,All Products First Page,200,OK,Thread Group 1-68,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1005,0,0
1655631561551,994,All Products First Page,200,OK,Thread Group 1-70,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,994,0,1
1655631561812,733,All Products First Page,200,OK,Thread Group 1-96,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,733,0,1
1655631561481,1064,All Products First Page,200,OK,Thread Group 1-63,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1064,0,1
1655631561582,963,All Products First Page,200,OK,Thread Group 1-73,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,963,0,1
1655631561662,884,All Products First Page,200,OK,Thread Group 1-81,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,884,0,1
1655631561632,918,All Products First Page,200,OK,Thread Group 1-78,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,918,0,0
1655631561782,768,All Products First Page,200,OK,Thread Group 1-93,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,768,0,0
1655631561602,948,All Products First Page,200,OK,Thread Group 1-75,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,948,0,1
1655631561652,898,All Products First Page,200,OK,Thread Group 1-80,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,898,0,0
1655631561701,850,All Products First Page,200,OK,Thread Group 1-85,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,850,0,1
1655631562452,100,All Products Second Page,200,OK,Thread Group 1-24,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,100,0,0
1655631561671,887,All Products First Page,200,OK,Thread Group 1-82,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,886,0,1
1655631561771,787,All Products First Page,200,OK,Thread Group 1-92,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,787,0,1
1655631561722,836,All Products First Page,200,OK,Thread Group 1-87,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,836,0,0
1655631561821,737,All Products First Page,200,OK,Thread Group 1-97,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,737,0,1
1655631561752,807,All Products First Page,200,OK,Thread Group 1-90,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,807,0,0
1655631562462,98,All Products Second Page,200,OK,Thread Group 1-36,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,98,0,0
1655631561791,783,All Products First Page,200,OK,Thread Group 1-94,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,782,0,1
1655631562470,105,All Products Second Page,200,OK,Thread Group 1-48,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,105,0,0
1655631561842,741,All Products First Page,200,OK,Thread Group 1-99,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,741,0,0
1655631562464,533,Sports and Outdoors First Page,200,OK,Thread Group 1-8,text,true,,1771,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,533,0,0
1655631562460,543,Sports and Outdoors First Page,200,OK,Thread Group 1-10,text,true,,1769,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,543,0,0
1655631562477,526,Sports and Outdoors First Page,200,OK,Thread Group 1-14,text,true,,1772,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,526,0,0
1655631562462,542,Sports and Outdoors First Page,200,OK,Thread Group 1-9,text,true,,1772,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,542,0,0
1655631562463,545,Sports and Outdoors First Page,200,OK,Thread Group 1-12,text,true,,1769,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,545,0,0
1655631562469,539,Sports and Outdoors First Page,200,OK,Thread Group 1-17,text,true,,1768,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,539,0,0
1655631562470,539,All Products Second Page,200,OK,Thread Group 1-23,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,539,0,0
1655631562494,517,All Products Second Page,200,OK,Thread Group 1-26,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,516,0,0
1655631562470,541,Sports and Outdoors First Page,200,OK,Thread Group 1-1,text,true,,1768,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,541,0,0
1655631562487,526,All Products Second Page,200,OK,Thread Group 1-35,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,525,0,0
1655631562477,536,All Products Second Page,200,OK,Thread Group 1-29,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,536,0,0
1655631562469,544,Sports and Outdoors First Page,200,OK,Thread Group 1-21,text,true,,1768,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,544,0,0
1655631562504,511,All Products Second Page,200,OK,Thread Group 1-38,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,511,0,0
1655631562482,533,Sports and Outdoors First Page,200,OK,Thread Group 1-18,text,true,,1768,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,533,0,0
1655631562476,542,Sports and Outdoors First Page,200,OK,Thread Group 1-5,text,true,,1771,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,542,0,0
1655631562501,517,All Products Second Page,200,OK,Thread Group 1-47,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,517,0,0
1655631562491,530,Sports and Outdoors First Page,200,OK,Thread Group 1-30,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,530,0,0
1655631562499,522,Sports and Outdoors First Page,200,OK,Thread Group 1-45,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,522,0,0
1655631562489,532,Sports and Outdoors First Page,200,OK,Thread Group 1-33,text,true,,1768,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,532,0,0
1655631562477,544,Sports and Outdoors First Page,200,OK,Thread Group 1-2,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,544,0,0
1655631562497,525,All Products Second Page,200,OK,Thread Group 1-41,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,525,0,0
1655631562511,511,All Products Second Page,200,OK,Thread Group 1-50,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,511,0,0
1655631562489,535,Sports and Outdoors First Page,200,OK,Thread Group 1-22,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,535,0,0
1655631562489,535,Sports and Outdoors First Page,200,OK,Thread Group 1-20,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,535,0,0
1655631561442,1583,All Products First Page,200,OK,Thread Group 1-59,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1583,0,1
1655631562526,501,All Products Second Page,200,OK,Thread Group 1-62,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,501,0,0
1655631562507,520,All Products Second Page,200,OK,Thread Group 1-57,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,520,0,0
1655631562503,525,Sports and Outdoors First Page,200,OK,Thread Group 1-42,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,525,0,0
1655631562502,527,All Products Second Page,200,OK,Thread Group 1-53,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,527,0,0
1655631562500,530,Sports and Outdoors First Page,200,OK,Thread Group 1-34,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,530,0,0
1655631561562,1469,All Products First Page,200,OK,Thread Group 1-71,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1469,0,0
1655631562517,517,All Products Second Page,200,OK,Thread Group 1-54,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,517,0,0
1655631562499,535,Sports and Outdoors First Page,200,OK,Thread Group 1-32,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,535,0,0
1655631561712,1322,All Products First Page,200,OK,Thread Group 1-86,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1322,0,0
1655631562506,529,Sports and Outdoors First Page,200,OK,Thread Group 1-46,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,529,0,0
1655631561621,1414,All Products First Page,200,OK,Thread Group 1-77,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1414,0,1
1655631562529,507,All Products Second Page,200,OK,Thread Group 1-69,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,507,0,0
1655631561682,1356,All Products First Page,200,OK,Thread Group 1-83,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1356,0,0
1655631561832,1207,All Products First Page,200,OK,Thread Group 1-98,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1207,0,0
1655631561741,1301,All Products First Page,200,OK,Thread Group 1-89,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1301,0,1
1655631562536,508,All Products Second Page,200,OK,Thread Group 1-66,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,508,0,0
1655631562527,512,All Products Second Page,200,OK,Thread Group 1-58,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,512,0,0
1655631562506,540,Sports and Outdoors First Page,200,OK,Thread Group 1-44,text,true,,1770,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,540,0,0
1655631562538,510,All Products Second Page,200,OK,Thread Group 1-74,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,510,0,0
1655631562545,505,All Products Second Page,200,OK,Thread Group 1-70,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,504,0,0
1655631562546,504,All Products Second Page,200,OK,Thread Group 1-81,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,503,0,0
1655631561802,1248,All Products First Page,200,OK,Thread Group 1-95,text,true,,3006,155,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8,1248,0,0
1655631562476,578,Sports and Outdoors First Page,200,OK,Thread Group 1-13,text,true,,1771,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,578,0,0
1655631562522,537,All Products Second Page,200,OK,Thread Group 1-56,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,536,0,0
1655631562550,509,All Products Second Page,200,OK,Thread Group 1-93,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,508,0,0
1655631562492,567,Sports and Outdoors First Page,200,OK,Thread Group 1-7,text,true,,1771,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,566,0,0
1655631562558,501,All Products Second Page,200,OK,Thread Group 1-82,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,500,0,0
1655631562550,512,All Products Second Page,200,OK,Thread Group 1-78,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,512,0,0
1655631562538,524,All Products Second Page,200,OK,Thread Group 1-68,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,524,0,0
1655631562574,490,All Products Second Page,200,OK,Thread Group 1-94,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,490,0,0
1655631562517,547,All Products Second Page,200,OK,Thread Group 1-65,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,547,0,0
1655631562499,565,Sports and Outdoors First Page,200,OK,Thread Group 1-25,text,true,,1771,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,565,0,0
1655631562559,512,All Products Second Page,200,OK,Thread Group 1-90,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,512,0,0
1655631562550,521,All Products Second Page,200,OK,Thread Group 1-80,text,true,,2878,155,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8,521,0,0
1655631562506,565,Sports and Outdoors First Page,200,OK,Thread Group 1-37,text,true,,1771,171,100,100,http://localhost:8001/api/products/pager?page=1&pageSize=8&category=Sports,565,0,0
1655631562997,77,Sports and Outdoors Second Page,200,OK,Thread Group 1-8,text,true,,1903,171,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8&category=Sports,77,0,0
1655631563004,72,Sports and Outdoors Second Page,200,OK,Thread Group 1-9,text,true,,1902,171,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8&category=Sports,72,0,0
1655631563011,68,Sports and Outdoors Second Page,200,OK,Thread Group 1-1,text,true,,1902,171,100,100,http://localhost:8001/api/products/pager?page=2&pageSize=8&category=Sports,67,0,0
